date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,label
2022-10-13 13:43:28+00:00,1580554816375623680,wastelandpixies,조이,,폴매카트니화장실변기커버사이,"이 앨범이 뭐냐면.. An Empty Bliss Beyond This World라는 아인데 치매에 대해 다룬 앨범임 이거하고 스미스까지 곁들어먹으니까 진심으로 정신병올것같음 메인디쉬로 노스텔지아와 슬픔을먹고 디저트로 대마초까지 한대핀느낌
추천합니다 https://t.co/BWKVNMA6L9",10.0,2.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe9COnbakAAF-HD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe9COnbakAAF-HD?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-10-13 13:39:03+00:00,1580553707208704000,Holamone4661,Lapuri,,,@notlud 대마초캔디 요즘 3번사진처럼 나올걸요 파티가거나 할때 저런거나 파티장에서 구운 브라우니 머핀 케이크들 조심해야함,2.0,0.0,,,,Twitter for iPhone,0
2022-10-13 13:08:14+00:00,1580545950678155264,Sejin_trader,SJ,,South Korea,"플랫폼 기업들 주식 사는거 보다.

직접 플랫폼에서 비즈니스를 하시는게 맞는듯 

주식으로 기회를 보면 
제약, 바이오, 반도체 , 대마초",9.0,2.0,,,,Twitter for iPhone,0
2022-10-13 12:35:53+00:00,1580537808837484544,021231sz,떠기,,,@MICcjes 그거 대마초면 어뜨케??,0.0,0.0,,,,Twitter for iPhone,0
2022-10-13 12:30:07+00:00,1580536357453455365,YTN24,YTN,,"Seoul, Korea","마약류 케타민 7.3kg, 이유식으로 속여 불법 반입
케타민 5.3억 원어치 밀반입…만6천 명 투약 가능
대마초 404g, 어린이용 가방 등받이에 숨겨 밀수
관세청·美 국토안보수사국, ’통제 배달’로 검거https://t.co/yUKbLEV28H",1.0,3.0,,,,YTN,0
2022-10-13 12:22:34+00:00,1580534460121960450,dangerous_yeon,연착이,,Smoke everyday,근데 어제 술마시느넫 이년이 나보고 대마초 피자함 ㅡㅡ 근데 피면 입국 앙댐?(리얼로안폇어),0.0,0.0,,,,Twitter for iPhone,0
2022-10-13 12:21:15+00:00,1580534126913822720,dangerous_yeon,연착이,,Smoke everyday,미국에서 하는 콘서트 존나 좋은 점 : 안에서 담배 막  핌 ㅋㅋ 근데 대마초도 존나 펴서 냄새 심함,1.0,0.0,,,,Twitter for iPhone,0
2022-10-13 11:39:36+00:00,1580523647520755712,dasom_la,togethergoodeffect,,"London, England",태국 보육시설에 마약에 취한 전직경찰이 총기난사 범인대신 어머니가 대신 사과(대마초 합법화의 명암) https://t.co/qVLtQbzWP9,0.0,0.0,,,,Tistory2Twitter,0
2022-10-13 11:37:54+00:00,1580523219752488960,pasong_1212,파송강계란탁,,,오스트랄로피테쿠스 대마초 피우던 시절 노래 https://t.co/GMlIoQgj9d,67.0,93.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe8leM1UAAEOYJO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe8leM1UAAEOYJO?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-10-13 09:26:01+00:00,1580490029125623808,M60minutes,뺍스,,,"아씹 언니가 봐버렸네?
ㅅㅂㅅㅂㅅㅂㅅㅂㅅㅂ
대마초 트친들아 살려줘요",1.0,0.0,,,,Twitter Web App,0
2022-10-13 07:41:52+00:00,1580463819490742273,lore_tic,지혜로운 오뎅국의 시름😷,,민우회 후원문자 #2540-3838,"조심해야 하는 이유는 대마의 유해or 중독성보다는 어쨌든 한국에서는 불법이기 때문입니다 
그치만 사실 대마초 들어간 먹거리를 착각할 일은 거의없다고 생각해 (특히 홈메이드라면) 그..... 엄청 부자연스러운 풀냄새가 나요...",0.0,0.0,,,,Twitter for Android,0
2022-10-13 07:29:36+00:00,1580460733107576832,kimcannabise,❤️‍🔥💚김대마💚❤️‍🔥,,너의 마음속,나야나 험난한세상에서살아돌아온 대마초라구,0.0,0.0,,,,Twitter for Android,0
2022-10-13 07:24:02+00:00,1580459329471524864,lore_tic,지혜로운 오뎅국의 시름😷,,민우회 후원문자 #2540-3838,리트윗한 거 근데 미국에서는 대마 정도는 마약이 아니라고 생각하는 분위기라서 더 조심해야한다고 봄 대마초성분 들어간 오일이나 젤리 같은 것도 팔고...,0.0,0.0,,,,Twitter for Android,0
2022-10-13 06:39:15+00:00,1580448060773404672,dreamjigi16,(잡덕등장!)드림지기,,하고 싶은 겜 너무 많아! 내 최애랑 최컾 사랑한다!,사과인데...대마초 함유 젤리였구너,0.0,0.0,,,,Twitter for Android,0
2022-10-13 06:36:15+00:00,1580447303545987072,xowlsWkdkd,☀️🔥,,,떤배....꼰대마초라서 윗사람들한텐 은근 애교잇을 타입이야,1.0,0.0,,,,Twitter Web App,0
2022-10-13 06:12:17+00:00,1580441275542933504,unyanyas1,훌쩍,,,@rlduddlducls 이 대마초 같은,0.0,0.0,,,,Twitter for Android,0
2022-10-13 05:47:47+00:00,1580435106233454592,rvalueref,ᄎᆞᆷ괴,,"Yeongwol-gun, Republic of Kore","음... 대마초는 술, 담배보다 의존도가 낮아서 어지간히 많이 먹어도 잘 중독되지는 않음 https://t.co/IrAWeb7Mmr",18.0,32.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe7VQelaYAAzDDQ?format=png&name=small', fullUrl='https://pbs.twimg.com/media/Fe7VQelaYAAzDDQ?format=png&name=orig', altText=None)]",Twitter Web App,0
2022-10-13 04:43:15+00:00,1580418866567852032,gymogoo1412,구경모,,,"☠ 텔 레 그 램 J R i c e 1 ☃

☀아이스작대기 무한☃

작대기주사 한작대기 김치
  아이스게이  삥두 아이스거래방법

액상구입  파티약 

 인디카 떨 

  대마  

작대기퀄리티 사티바  대마초파는곳 클럽파티 

#아이스작대기
#사끼 https://t.co/elC9wxbZSK",0.0,0.0,,"['아이스작대기', '사끼']","[Photo(previewUrl='https://pbs.twimg.com/media/Fe7GkIOaAAEUTNW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe7GkIOaAAEUTNW?format=jpg&name=orig', altText=None)]",Twitter Web App,1
2022-10-13 04:41:28+00:00,1580418417235853312,LyocamyValkyria,(반❄️)료밍🍀부정기접속,,結末はいま意味を重ねる 名前も知らない場所へ 楽園を飾る祈りはただ 剥がれ落ちていく幻  筋書き通りのセカイならば 孤独さえキミに預けよう 花のない果実を二人齧って 鳴り響いた終焉のフレーズ,이거 하면 해피피자라는 동남아쪽 도시전설(?) 같은 피자가게 생각남 진짜로 대마초 들어간 피자를 판다는데...,1.0,0.0,,,,Twitter Web App,0
2022-10-13 04:35:05+00:00,1580416810847186944,Daniel_gene,부끄러운 람쥐 🐿,,하아... 저 새끼는 왜 또 지랄이야,@OhWooJinFather 대마초 핀 사람 같네요.,2.0,0.0,,,,Twitter for Android,0
2022-10-13 04:00:29+00:00,1580408105908965377,ochaYTTD,녹챠(동결❄️,,🍄🍓,@if_rom1 ㅠㅠㅜㅜㅜ좋아욧..대마초같은 짓은 서클에서만 할게요🥲 프로님도 라면 적당히드세요!!! 요즘 자주드시더니만,1.0,0.0,,,,Twitter for Android,0
2022-10-13 03:13:01+00:00,1580396159457075201,Urijib_Hunter,헌터 카피페 + 어록,,,"성현 : 시금치로 만든 주스인데… 마셔봐.
니드 : ..?! 맛있어..! 이거 이름이 뭐야?!
성현 : 아직 안 지었는데.. 네가 지어줄래?
니드 : 음…. 대박 맛있는 초록색 물이니까! 줄여서 대마초!!
성현 : { ? )
니드 : 아빠의 대마초가 짱이야!
성현 : (안돼)",0.0,0.0,,,,twittbot.net,0
2022-10-13 02:09:34+00:00,1580380190043013121,nyamyal,수은등/렘,,녹서스 교도소,장발 조류 대마초? 이건 절대적으로 내 픽,2.0,0.0,,,,Twitter Web App,0
2022-10-12 22:48:17+00:00,1580329538923679744,mafia42_lover,맢42집착광공,,,@cute_Jarhead 어휴 대마초좀 작작빨아,0.0,0.0,,,,Twitter for Android,0
2022-10-12 15:31:15+00:00,1580219555296989184,allin_hwasan,숭다인,,마교의맛TV,내가그럿개대마초엿다 니,0.0,0.0,,,,Twitter Web App,0
2022-10-12 14:17:23+00:00,1580200964652699651,silent_bamm,쌀밥,,인장헿,시발대마초냄새나요,1.0,0.0,,,,Twitter Web App,0
2022-10-12 13:48:21+00:00,1580193657097158656,wouldyouplace,would you,,그림계 @P4P1on / h: 숙희님 커미션/ 성인,하지만 자유롭게 날 떠나... 날 참진마.... 나도 알아 나 완전개후레대마초특이취향독버섯트친인거,0.0,0.0,,,,Twitter for iPhone,0
2022-10-12 13:47:39+00:00,1580193481213251585,wouldyouplace,would you,,그림계 @P4P1on / h: 숙희님 커미션/ 성인,미안하다.... 트친이라고 하고 대마초처럼 자라서... 그치만 얘들아 나 이렇게 기운넘치는거 오랜만이잖아.... 사랑으로 감싸주라 은혜갚을게....,1.0,0.0,,,,Twitter for iPhone,0
2022-10-12 13:32:30+00:00,1580189671216549891,chop_suey_i,🔠수이,,데학생 극복계,사진에서 대마초냄새남 https://t.co/JSzvmxJNLa,1.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe32IQ9UAAE7Txy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe32IQ9UAAE7Txy?format=jpg&name=orig', altText=None)]",Twitter for iPhone,0
2022-10-12 13:09:05+00:00,1580183775224287232,koreacat2016,🇰🇷 🦋 뚱냥이 집사 🦋🇰🇷,,다락방  냥이들 옆,"태국 여행 자제해야겠네

태국 대마초 합법화되서 
식당 음식들이며 음료에   대마초  들어가있다고",13.0,9.0,,,,Twitter Web App,0
2022-10-12 12:42:47+00:00,1580177160048111616,susus061800,슈슈 / シュシュ ❄️,,인장 - 만보님🥰,@lcillicl ㅋㅋㅋㅋㅋ 앜ㅋㅋㅋ 은근.. 대마초 같긴하시죠… 뭔가를 항상 쏘아올리시고…,0.0,0.0,,,,Twitter for iPhone,0
2022-10-12 12:17:49+00:00,1580170876791959553,uk9qqyhgns,수리김,,,"오노 사토시, 대마초에 이어 문란한 사생활까지'충격'",0.0,0.0,,,,twittbot.net,0
2022-10-12 12:11:23+00:00,1580169255802150912,SNG_028537,02게이드워,,,"데칼코마니              대마초많이         
트친                               트친 https://t.co/TTJ0LkofX8",5.0,14.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe3jVwLVQAExbLY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe3jVwLVQAExbLY?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fe3jXz0UcAEJ5uv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe3jXz0UcAEJ5uv?format=jpg&name=orig', altText=None)]",TweetDeck,0
2022-10-12 11:44:41+00:00,1580162538683392002,galgyugalgyu,갈규갈규,,jason todd's boob,"@_RUBY_RED_ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아마... 고나가 상당히 떡대마초슨 캐해인가바요... 근데 가슴 진짜 압도적인...",1.0,0.0,,,,Twitter for Android,0
2022-10-12 11:02:57+00:00,1580152034040610819,Dazai_wlqckrsuu,대저이집착녀,,다자이집 깊숙한 어딘가,"트친소 오신 분들이 원했던 트친:
안녕하세요!😊 저희 같이 덕질해요!
( 대충 어마어마한 존잘에 맞춤법 잘 지키고 착하고 천사같은 트친 )

트친소 오신 분들에게 실제로 생긴 트친:
헉헉 아아녕하세요!!저희같이 덕질해요!!
( 대충 어마어마한 똥손에 맞춤법 안지키고 제정신아닌 대마초 트친 )",9.0,0.0,,,,Twitter for Android,0
2022-10-12 10:39:07+00:00,1580146034730074112,Darling_for_35,웬디 D. 달링,,주인님과 주인님 사이!,(대마팟이라니 호그와트 사냥터지기 채소밭에서 대마초를 키울거같은 파티다..),0.0,0.0,,,,twittbot.net,0
2022-10-12 10:21:57+00:00,1580141715637547008,deadcatssociety,데드캣,,Especially.Fascinating,"캘리포니아에서 열린 Kushstock 뮤직 페스티벌에서 한 래퍼가 안개 생성 기계 대신 커스텀으로 만든 대마초 연기 기계(..)로 대마초 연기를 관객에게 뿌림

https://t.co/b966ByGSzA
- “Fuck a fog machine” https://t.co/X2NsDbJAVG",6.0,22.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fe3Kgz-VUAAyrj3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fe3Kgz-VUAAyrj3?format=jpg&name=orig', altText=None)]",Twitter for iPhone,0
2022-10-12 09:07:26+00:00,1580122963688685571,pento7904,김슈엣/김피앤,,현생에 갈리고 있는 무언가의 생명체,"@Sieres_game ㅋㅋㅋㅋ 아아니 계정 파주신담 전 넘 ㅔ넘 좋은데 저 자캐계에서도 대마초마냥 한량ㅇ,로 잇는데 괜찮으신가여...",0.0,0.0,,,,Twitter for Android,0
2022-10-12 08:41:02+00:00,1580116318170148864,Hosizora_vla,永星一空,,,뭐.. 마약이나 대마초보단 나으니 괜찮아요.,0.0,0.0,,,,twittbot.net,0
2022-10-12 07:39:50+00:00,1580100917260877826,mikacuspid,미카송곳니,,경계알린,내 주변에 대마가 너무 많음 아 대마초들 진짜,5.0,0.0,,,,Twitter for iPhone,0
2022-10-12 05:23:17+00:00,1580066556209291264,absolutelarceny,斎藤永政,,,답례로 나도 집에 가면 기쁘게 해 주지. 대마초 두 봉지를 쌔벼왔거든.,0.0,0.0,,,,Botbird tweets,0
2022-10-12 04:49:06+00:00,1580057954010951681,Logan_Snikt,모닝,,"Vancouver, British Columbia",종종 노숙자들의 xxxx를 보고 대마초 향을 맡으며 대낮부터 본드를 하는 청소년을 보며 정신이상자가 대마초가 아닌 불법 마약까지 해서 옷 벗고 춤추거나 이상한 머저리가 나와 잠자리를 갖기 위해 플러팅을 걸어오고 가슴 큰 남자들이 걷기만 해도 가슴이 흔들리는 걸 보는 게 내 인생의 낙이다.,2.0,0.0,,,,Twitter Web App,0
2022-10-12 04:02:50+00:00,1580046308261253124,EAT_RAMEN_DAILY,갤럭시 야끼토리,,,"한국 대마초합법화하면 딴건몰라도 황금알 생로병사의비밀 이런데에 대마김치담궈놓고 암, 당뇨, 기타뭐시깽이심각한질병들 나앗다는사람들나올듯",0.0,0.0,,,,Twitter for iPad,0
2022-10-12 00:48:25+00:00,1579997380434239489,xwoasopr05,ZuZu,,,"김주하 남편 강필구, 과거 대마초 흡연까지?…'끝없는 논란'",0.0,0.0,,,,twittbot.net,0
2022-10-11 18:36:45+00:00,1579903849787449344,crazy_Majobian,차소월 앓이계,,차소월과 결혼을 약속한 사이입니다. 인장 콩녀님,"아니..저번에
이산님이 적두랑 염1냐1연이랑닮앗다하셔서그런가
적두에대한애정만땅
근데진짜비슷하긴함............
한조직의우두머리인점이랑
근육떡대마초에 인성개차반이라는점이랑
개씹른이라는점이랑
인권유린개씹오지게당하는점이()
진짜개똑같음.............좋다",1.0,0.0,,,,Twitter for Android,0
2022-10-11 16:24:31+00:00,1579870570816360449,ECHOJUNYOUNG,최준영,,,군인이 약에 대마초를 섞어 팔고 제약회사와 정경유착해서   나랏돈을 횡령하고 보험회사와 결탁해서 백성들 돈을 갈취해? 20세기 21세기 군인 모두 소총으로 쏴 갈겨주십시오,2.0,1.0,,,,Twitter for Android,0
2022-10-11 16:19:00+00:00,1579869182753406978,sxwinz,이린,,,@10_10_IO_lo 나는 이미 대마초인걸,0.0,0.0,,,,Twitter for Android,0
2022-10-11 13:45:45+00:00,1579830617016913920,trimutri100,🌊환타옹🌊,,"31.154136,121.807354","의료용 대마초, 편두통 치료에 효과

https://t.co/gadQax1wNA

의료용 개방해라 이거뜨라.",2.0,1.0,,,,Twitter for Mac,0
2022-10-11 13:17:23+00:00,1579823475895595009,CngLinHunh1,뮨뮤,,,@gimchijjigaema 같이 대마초나 피실?,0.0,0.0,,,,Twitter Web App,0
2022-10-11 12:34:40+00:00,1579812726456872962,ddbbkk,geum,,대한민국,"♠ #빙두  ↔
☢ #사끼 ☀
✎ #아이스작대기 ♥

여러분에 안식처 하이븐

☎텔 레 문 의 i c e haven ✐

빠른구매 떨판매 대마초파는곳
인잭하는법 작대기사용법

떨 대마 
 떨팝니다 떨가격

아이스작대기 아이스작대기 떨
아이스작대기 샘플20만 https://t.co/0mI1T23Qz1",0.0,0.0,,"['빙두', '사끼', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FeyfSLoakAADIJF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FeyfSLoakAADIJF?format=jpg&name=orig', altText=None)]",Twitter Web App,1
2022-10-11 12:16:33+00:00,1579808167927910401,lunacid,헥토르,,대한민국 서울,난 술담배를 안하는 입장에서 술담배나 대마초나 다 동일선상에 놓고 보거든. 환각이든 뭐든 다른 물질을 투입해서 기분이 좋아지고 싶은 건 동일하지 않나. 그래서 술담배 겁나 하면서 대마초는 악마한테 영혼을 파는거 처럼 보는 거 보면 이상함.,1.0,0.0,,,,Twitter for iPhone,0
2022-10-11 11:42:34+00:00,1579799618149572608,Netiil,공익헛소리협의회,,크라운산도 4600-2431-4345,"@Tella_S_S2 그럼 악마초지 대마초가 아닌걸요
천사가 타락해서 대마가 된다면 대마초가 되어드릴게",1.0,0.0,,,,Twitter for Android,0
2022-10-11 09:07:40+00:00,1579760634815971333,if_rom1,2%,,,@gochubambam 다..다들 대마초였나요...???? 그정도까지는 아니지않아요?? 다른분들중에도 무궁화이신 트친분이 분명 계실텐데,0.0,0.0,,,,Twitter for Android,0
2022-10-11 07:45:20+00:00,1579739914589331457,summer_scent_,어서리설설,,,"후... 넘 좋다... 혼날 짓 하고 혼나는 거 최고...안 멋있는 것도 알고 들키는 것도 부끄러울 정도였으니... 이것만 하고 안 할 거라고는 하는데 솔직히 좀 변명같이 들릴 거 같네요. (ㅇㅇㄷ: 진짜 안 할 건데...)
그리고 대마초... 물론 하지 않습니다만 원래 부둥부둥 과보호 받는 애들이 일탈하면",1.0,0.0,,,,Twitter for Android,0
2022-10-11 06:15:34+00:00,1579717322742194177,ochaYTTD,녹챠(동결❄️,,🍄🍓,@if_rom1 너무좋다...탐라에 대마초가 보이다가 가끔 보이는 민들레에 포근해지는 기분..,1.0,0.0,,,,Twitter for Android,0
2022-10-11 05:39:38+00:00,1579708282415230976,1ive_4ever,𝙉𝙊𝙀𝙇,,,"@N_666__ 사람이 갑자기 기분이 좋아지는 이유:
1. 대마초
2. LSD
3. 코카인
4. 크랙",1.0,0.0,,,,Twitter for iPhone,0
2022-10-11 04:49:48+00:00,1579695741505015808,buricalogia,시든 부리💚💙🐰,,,"이경 생존자 기억상실 유사외전걸... 
극쾌락주의자 1급 대마초...",0.0,0.0,,,,Twitter for Android,0
2022-10-11 02:42:33+00:00,1579663715749986305,jimalllllling,지말,,정우,^ㅣ발 대마초로 국끓여먹을새끼들이,0.0,0.0,,,,Twitter for iPhone,0
2022-10-11 01:46:20+00:00,1579649567766638592,NoBrainFD_bot,무개념 팬덤봇(이하 무덤봇),,오빠의 숙소 안,138. 니네들이 우리 오빠 대마초 했다고 씨발 지랄떨어도 우리 오빠 못 이겨 ㅡㅡ 존나 대마핀거 실수인지 아닌지 어떻게 아는데 관용이란게 없냐고 ㅡㅡ 입 꼬매버리기 전에 작작 해라,0.0,0.0,,,,twittbot.net,0
2022-10-10 23:45:17+00:00,1579619105547878400,snsRHc_5330,김케이 남편,,인장 커미션,"@ㅇㄴ 대마초 말고 뭐가 있냐구요!!
ㅇㄴ 저기요 그럼 1p는 하진이가 피신다는
@? 피지않나요??
?? 안펴요!!! 어디서 멀 듣고오신! 애초에 김케가 따악 한 번 해봣담서요!!
@ㅇㄴ 무슨 말씀이ㅅㅔ요!! 김케 예전에는 많이 폈었다구요!! 그리고 하진이 이제도 피는 걸 제 두눈으로 똑똑히 봤는데 지금!",1.0,0.0,,,,Twitter for Android,0
2022-10-10 23:35:28+00:00,1579616634154913792,snsRHc_5330,김케이 남편,,인장 커미션,"@ㅇㄴ 무슨 말씀이ㅅㅔ요!!!!! 김케 예전에는 많이 폈었다구요!!! 그리고 하진이 이제도 피는 걸 제 두눈으로 똑똑히 봤는데 지금!

[단독] 배우 최하진, 대마초 혐의... 소속사 측 '사실 무근. 허위사실 유포자 법적 처리 예정'",1.0,0.0,,,,Twitter for Android,0
2022-10-10 20:49:57+00:00,1579574981239148544,seochanniee,seochannie,,NY,@justin4172 @OoCPokemon 그냥 학교 때려 치고 cali에 이사가고 대마초 농장 차리자 ㅅㅂ 그냥 우리 둘이 혼자서 같이 먹고 죽자,1.0,0.0,,,,Twitter for iPhone,0
2022-10-10 19:54:21+00:00,1579560989389099009,RachelleUlaye,궁금하면 텔레문의 blueseal1004,,,"“I’m not threatening you

대마초
차가운술 아이스술

인증이 생명 블루씰

출장만남

hhsre https://t.co/nuMpZfty1A",0.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Feu6RzZagAALxiK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Feu6RzZagAALxiK?format=jpg&name=orig', altText=None)]",Twitter Web App,0
2022-10-10 17:48:37+00:00,1579529347991756800,Active_sponge,김광식,,,"근데 약은 안됩니다
대마초조차 X",0.0,0.0,,,,Twitter for Android,0
2022-10-10 14:58:28+00:00,1579486528220573696,ducknis,익니스,,휴덕과 잡덕 사이,그쪽이 대마초로 자란게 제탓은 아닌듯요,2.0,0.0,,,,Twitter for Android,0
2022-10-10 14:30:40+00:00,1579479531198349312,sick0fgoc1,七海 佳純,,home,(대마초를 피우는 못생긴 남자라니... 왜 존재하는 거죠...),0.0,0.0,,,,Botbird tweets,0
2022-10-10 14:12:05+00:00,1579474856768573440,LKi_52,엘키,,회사,@siyeon_0128 그리고 해파리잡는 그물을 펼치는 대마초 트친 하나가 있었는데...,0.0,0.0,,,,Twitter Web App,0
2022-10-10 13:55:01+00:00,1579470560907890689,bakkayaro22,바카야로,,복스토뇌절,대마초의 힘 ㅇㅈㄹㅠㅠㅠ,0.0,0.0,,,,Twitter for Android,0
2022-10-10 13:42:31+00:00,1579467414001299457,wealthlly,JUNHO YUN,,South Korea,대마초에 대한 법률을 변경할 계획이 없다고 No 10은 말합니다. https://t.co/jXq4R2r5zw,0.0,0.0,,,,Jetpack.com,0
2022-10-10 13:26:55+00:00,1579463491123294209,African_millet,김수수,,헤더 초넛님 ,트친소 인용중 1개 빼고 다 단종됐다는 글임 내가 대마초를 키웠네 아이고 https://t.co/Kji7tjAHFp,5.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FethrNtUoAAlesG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FethrNtUoAAlesG?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-10-10 12:12:49+00:00,1579444842438221824,untiiilll,새벽,,대한민국 서울,"트친 키우는 법
데려옵니다
관심을 줍니다
종종 데리고 나가 햇살을 쬐어줍니다
대마초 완성",7.0,0.0,,,,Twitter for iPhone,0
2022-10-10 11:38:08+00:00,1579436114519429125,lovewelchsnft,러브웰치스 | lovewelchs,,,"TL;DR 25회차 발행!

네이버의 Poshmark 인수, 목소리와 얼굴을 파는 할리우드, 대마초 소지죄 사면, 사업과 눈사람 만들기, BAYC 의 의회 구성에 대한 이야기가 있습니다.

https://t.co/HVEWMHU1zA",6.0,1.0,,,,Twitter Web App,0
2022-10-10 10:45:56+00:00,1579422975383990276,Jimy_krb,지미,,,"뭐야, 이거…? 이 망할 자식이… 야, 1학년! 난 맨정신이 아닌 녀석하고는 상종 안 하기로 했거든! 대마초 피고 혀 꼬인 녀석이랑 무슨 얘기가 되겠냐구! 엉?!",0.0,0.0,,,,twittbot.net,0
2022-10-10 10:07:12+00:00,1579413226928082949,wlzoas,마이maiまい,,블언블 말고 블락 plz,이미 비계에서는 탐라 대마초됨,0.0,0.0,,,,Twitter for iPhone,0
2022-10-10 10:06:31+00:00,1579413056983289856,wlzoas,마이maiまい,,블언블 말고 블락 plz,저는 잘 자요 탐라에 심어주셔서 감사합니다 예쁜 꽃으로는 못자라고 대마초로 자랄거같긴한데,2.0,0.0,,,,Twitter for iPhone,0
2022-10-10 09:45:16+00:00,1579407710671745024,Ju__Ju_JUJU,청량🌸,,🍁,얘들아(0명) 나 재미없는 얘기만 하고 그게 뭐야? 스러운 얘기만 하지만 그래도 둬줘라...탐라의 조용한 대마초로 살아갈게,0.0,0.0,,,,Twitter Web App,0
2022-10-10 09:23:08+00:00,1579402139025440768,L5ssw2,뽀숑,,침대에 자빠져서 뒹굴거리기,"범죄자 응호 에바임
어떤 타돌 대마초하신분 응호겁나하던데 나도 그분이 최애였는데 우리나라 법어겨서 마약한건데 범죄자임ㅇ계솓응호하고 생카같은거 열고 좀 마니당황스러움 나도 그분이최애고 마음은있음,.,없애려해도 안없어짐",0.0,0.0,,,,Twitter for Android,0
2022-10-10 08:22:48+00:00,1579386957347852288,dodgehaedodge,타락한 마푸,,비빔국,@Tone_BB 여깄다 대마초와 양귀비냄새가 한꺼번에 나는 남자,1.0,0.0,,,,Twitter for Android,0
2022-10-10 08:15:48+00:00,1579385194309558272,hiphop_lyrics0,국힙 외힙 가사 봇 ( ˘ω˘ ),,,"인종차별 보다 우린 사상을 차별하지
그만큼 고정관념은 절대 쉽게 안 변하지

편견대로 껄렁이고 거만하게만 그려
방송과 인터넷 세뇌시키고 진실을 숨겨

진실을 적으면 붙는 건 19금 딱지
엉덩일 떼어내야 하지만 앉아 난 피곤하지

( 대마초 - 김태균 )
_테이크원 https://t.co/gixHSrvJb9",0.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/ECuKU-SUwAAXC39?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ECuKU-SUwAAXC39?format=jpg&name=orig', altText=None)]",twittbot.net,0
2022-10-10 07:55:26+00:00,1579380066655825920,dodgehaedodge,타락한 마푸,,비빔국,트친농사지었는데 대마초냄새나서 인스타로 갔는데 인친농사에서는 양귀비냄새남;; 걍 망한듯... https://t.co/cmhzu7wCZK,25.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FesVxmnUYAEe3xz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FesVxmnUYAEe3xz?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-10-10 06:33:07+00:00,1579359352968089600,Urijib_Hunter,헌터 카피페 + 어록,,,"성현 : 시금치로 만든 주스인데… 마셔봐.
니드 : ..?! 맛있어..! 이거 이름이 뭐야?!
성현 : 아직 안 지었는데.. 네가 지어줄래?
니드 : 음…. 대박 맛있는 초록색 물이니까! 줄여서 대마초!!
성현 : { ? )
니드 : 아빠의 대마초가 짱이야!
성현 : (안돼)",0.0,0.0,,,,twittbot.net,0
2022-10-10 04:50:59+00:00,1579333652286443520,Gwang8_0216,좌광팔,,,@HAJII___1 이걸로 쌍대마초 적립,0.0,0.0,,,,Twitter for Android,0
2022-10-10 03:55:54+00:00,1579319788668882947,Sulhe_OzD,일단 프사가 귀여워서 계속 해둠,,어디까지 왔나 또어디서 왓나 맘에 들어 왔나 야야야야야,암만봐도 대마초 빠는거임 담배빠는 거여도 빡쳐,0.0,0.0,,,,Twitter for Android,0
2022-10-10 03:10:17+00:00,1579308309680885765,B_orca_0703,𝑶𝒓𝒄𝒂,,💌,@Kim_Gazami 새끼 대마초 미역 김가자미,1.0,0.0,,,,Twitter for Android,0
2022-10-10 03:07:42+00:00,1579307657512378369,Nosmoking_bot,금연봇,,대한민국,대마초보다 담배의 중독지수가 높습니다.,0.0,0.0,,,,twittbot.net,0
2022-10-10 02:31:09+00:00,1579298461723529216,9y7WNIQDv17PtNc,🍤,,P:laserbeam1813♡H:silent_bamm♡,위디와이 영업은 대마초와 만우절에만 가능한 것,0.0,1.0,,,,Twitter for Android,0
